NHA_NAME,sex,age,day,month,MEDHINC_CY,WLTHINDXCY,fel_misd
Roberts,1,30,2,6,25171.0,25.0,1
Roberts,1,30,2,6,25171.0,25.0,1
Roberts,1,30,2,6,25171.0,25.0,2
Roberts,1,30,2,6,25171.0,25.0,2
Roberts,1,30,2,6,25171.0,25.0,2
Miracle Manor,1,50,1,6,24176.0,21.0,2
Corbett,1,52,1,6,36153.0,34.0,2
Miracle Manor,1,50,1,6,24176.0,21.0,2
Doolen-Fruitvale,1,35,1,6,35976.0,32.0,2
Doolen-Fruitvale,1,35,1,6,35976.0,32.0,2
Doolen-Fruitvale,1,35,1,6,35976.0,32.0,2
Iron Horse,0,31,6,6,19198.0,27.0,4
Iron Horse,0,31,6,6,19198.0,27.0,2
Pueblo Gardens,1,19,0,6,31535.0,28.0,2
Iron Horse,0,31,6,6,19198.0,27.0,2
Sunnyside,1,28,1,6,33040.0,32.0,2
Palo Verde Park,1,53,1,6,55810.0,73.0,2
Palo Verde Park,1,53,1,6,55810.0,73.0,4
Palo Verde Park,1,53,1,6,55810.0,73.0,4
Palo Verde Park,1,53,1,6,55810.0,73.0,4
Palo Verde Park,1,53,1,6,55810.0,73.0,4
Armory Park,1,26,1,6,36870.0,48.0,2
Feldman`s,1,59,1,6,19261.0,20.0,2
Feldman`s,1,59,1,6,19261.0,20.0,2
Terra Del Sol,1,22,1,6,49048.0,58.0,2
Terra Del Sol,1,22,1,6,49048.0,58.0,2
Terra Del Sol,1,22,1,6,49048.0,58.0,1
Terra Del Sol,1,22,1,6,49048.0,58.0,1
Wakefield,1,19,2,6,31896.0,29.0,2
Myers,1,25,1,6,27017.0,25.0,2
Roberts,1,44,2,6,25171.0,25.0,2
Blenman-Elm,0,38,1,6,57765.0,66.0,2
Carriage Park,1,30,6,6,36339.0,35.0,1
Carriage Park,1,30,6,6,36339.0,35.0,1
Broadway Pantano East,1,29,0,4,39611.0,42.0,2
Miracle Manor,0,40,2,6,24176.0,21.0,2
Miracle Manor,0,40,2,6,24176.0,21.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
El Rio Acres,1,42,3,6,35833.0,34.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Bravo Park Lane,1,56,0,6,35285.0,31.0,1
Bravo Park Lane,1,56,0,6,35285.0,31.0,1
Amphi,1,34,2,6,20213.0,20.0,2
Elvira,0,29,1,6,50687.0,49.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Bravo Park Lane,1,56,0,6,35285.0,31.0,2
Bravo Park Lane,1,56,0,6,35285.0,31.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Bravo Park Lane,1,56,0,6,35285.0,31.0,2
Bravo Park Lane,1,56,0,6,35285.0,31.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Amphi,1,34,2,6,20213.0,20.0,2
Wakefield,1,27,1,6,31896.0,29.0,1
Sunnyside,1,25,6,6,33040.0,32.0,2
Downtown,1,52,5,6,36471.0,26.0,1
Downtown,1,52,5,6,36471.0,26.0,1
Downtown,1,52,5,6,36471.0,26.0,1
Downtown,1,52,5,6,36471.0,26.0,1
Downtown,1,52,5,6,36471.0,26.0,1
Downtown,1,34,3,7,36471.0,26.0,2
Downtown,1,52,5,6,36471.0,26.0,1
Julia Keen,1,21,0,6,40916.0,44.0,2
Julia Keen,1,21,0,6,40916.0,44.0,2
Julia Keen,1,21,0,6,40916.0,44.0,2
Julia Keen,1,21,0,6,40916.0,44.0,2
Julia Keen,1,21,0,6,40916.0,44.0,2
Julia Keen,1,21,0,6,40916.0,44.0,2
Julia Keen,1,21,0,6,40916.0,44.0,2
Julia Keen,1,21,0,6,40916.0,44.0,5
Julia Keen,1,21,0,6,40916.0,44.0,5
Julia Keen,1,21,0,6,40916.0,44.0,2
Julia Keen,1,21,0,6,40916.0,44.0,5
Feldman`s,1,29,6,6,19261.0,20.0,2
North Dodge,1,27,1,6,20567.0,21.0,2
Amphi,1,23,1,6,20213.0,20.0,1
Amphi,1,23,1,6,20213.0,20.0,1
Amphi,1,23,1,6,20213.0,20.0,2
Santa Rita Park - West Ochoa,1,57,1,6,35631.0,30.0,2
Cherry Avenue,0,25,6,6,40610.0,40.0,2
Campus Farm,1,42,0,6,31169.0,33.0,2
North Dodge,1,27,1,6,20567.0,21.0,2
Campus Farm,1,42,0,6,31169.0,33.0,2
Cherry Avenue,1,25,1,6,40610.0,40.0,2
Colonia Del Valle,1,22,0,6,56868.0,76.0,2
Palo Verde Park,1,31,3,6,55810.0,73.0,1
Palo Verde Park,1,31,3,6,55810.0,73.0,1
Avondale,1,32,1,6,27928.0,33.0,2
Campus Farm,1,42,1,6,31169.0,33.0,2
Myers,1,22,0,6,27017.0,25.0,2
Keeling,1,28,1,6,22395.0,20.0,2
Mountain View,1,23,1,6,37688.0,37.0,2
Peter Howell,1,26,1,6,63943.0,76.0,1
Cherry Avenue,1,36,1,6,40610.0,40.0,2
Doolen-Fruitvale,1,38,4,6,35976.0,32.0,1
Keeling,0,42,3,6,22395.0,20.0,1
Keeling,0,42,3,6,22395.0,20.0,1
El Rio Acres,1,27,1,6,35833.0,34.0,2
Palo Verde Park,1,30,1,6,55810.0,73.0,1
Peter Howell,1,26,1,6,63943.0,76.0,1
Peter Howell,1,26,1,6,63943.0,76.0,1
Keeling,1,64,1,6,22395.0,20.0,2
Peter Howell,1,26,1,6,63943.0,76.0,1
Flowing Wells,1,37,4,6,30668.0,35.0,2
Santa Rita Park - West Ochoa,1,26,4,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,1,26,4,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,1,26,4,6,35631.0,30.0,2
Elvira,0,39,4,6,50687.0,49.0,3
Elvira,0,39,4,6,50687.0,49.0,5
Elvira,0,39,4,6,50687.0,49.0,2
Elvira,1,44,4,6,50687.0,49.0,2
Elvira,1,44,4,6,50687.0,49.0,2
Elvira,1,44,4,6,50687.0,49.0,2
Cherry Avenue,1,32,2,5,40610.0,40.0,2
Santa Rita Park - West Ochoa,1,51,4,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,1,30,4,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,0,36,0,6,35631.0,30.0,1
Corbett,1,35,4,6,36153.0,34.0,2
Corbett,1,35,4,6,36153.0,34.0,2
Mitman,1,32,4,6,42220.0,47.0,2
Mitman,1,32,4,6,42220.0,47.0,2
Bravo Park Lane,1,  ,4,6,35285.0,31.0,2
Bravo Park Lane,1,  ,4,6,35285.0,31.0,2
Palo Verde Park,1,30,4,6,55810.0,73.0,1
South Park,1,37,4,6,30966.0,28.0,2
Sunnyside,1,19,4,6,33040.0,32.0,2
Sunnyside,1,19,4,6,33040.0,32.0,2
Sunnyside,1,19,4,6,33040.0,32.0,2
Sunnyside,1,21,4,6,33040.0,32.0,2
Sunnyside,1,21,4,6,33040.0,32.0,2
Sunnyside,1,21,4,6,33040.0,32.0,2
Sunnyside,1,21,4,6,33040.0,32.0,2
Sunnyside,1,21,4,6,33040.0,32.0,2
Santa Rita Park - West Ochoa,0,36,0,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,0,36,0,6,35631.0,30.0,2
El Montevideo,1,26,4,6,103046.0,282.0,1
El Montevideo,1,26,4,6,103046.0,282.0,1
Armory Park,0,36,0,6,36870.0,48.0,2
Terra Del Sol,0,27,4,6,49048.0,58.0,2
Rose,1,22,6,6,33367.0,33.0,1
Rose,1,22,6,6,33367.0,33.0,2
Rose,1,23,6,6,33367.0,33.0,1
Rose,1,23,6,6,33367.0,33.0,1
Fairgrounds,0,33,3,6,22203.0,21.0,1
Fairgrounds,0,33,3,6,22203.0,21.0,1
Fairgrounds,0,33,3,6,22203.0,21.0,1
Colonia Del Valle,1,28,4,6,56868.0,76.0,2
Colonia Del Valle,1,28,4,6,56868.0,76.0,2
Colonia Del Valle,1,28,4,6,56868.0,76.0,2
Lakeside Park,1,28,4,6,50119.0,44.0,2
Lakeside Park,1,13,4,6,50119.0,44.0,2
Lakeside Park,1,13,4,6,50119.0,44.0,2
Oak Flower,1,20,4,6,27498.0,24.0,5
Oak Flower,1,20,4,6,27498.0,24.0,2
Midvale Park,0,31,3,6,42660.0,39.0,2
Midvale Park,0,31,3,6,42660.0,39.0,2
Myers,1,53,4,6,27017.0,25.0,2
Myers,1,53,4,6,27017.0,25.0,2
Myers,1,53,3,6,27017.0,25.0,2
Myers,1,53,3,6,27017.0,25.0,2
Coronado Heights,0,19,4,6,15586.0,15.0,1
Coronado Heights,1,  ,4,6,15586.0,15.0,2
Myers,1,53,4,6,27017.0,25.0,2
Myers,1,53,4,6,27017.0,25.0,2
Oak Flower,1,20,4,6,27498.0,24.0,2
Myers,1,53,4,6,27017.0,25.0,2
Broadway Pantano East,0,42,2,5,39611.0,42.0,1
Broadway Pantano East,0,42,2,5,39611.0,42.0,1
Roberts,1,25,4,6,25171.0,25.0,1
Roberts,1,25,4,6,25171.0,25.0,1
Roberts,1,25,4,6,25171.0,25.0,1
Roberts,1,25,4,6,25171.0,25.0,1
Roberts,1,25,4,6,25171.0,25.0,1
Roberts,1,25,4,6,25171.0,25.0,1
Sugar Hill,0,18,2,5,35709.0,33.0,1
Sugar Hill,0,18,2,5,35709.0,33.0,1
Garden District,1,26,0,6,33611.0,31.0,2
Jefferson Park,0,31,1,5,37877.0,39.0,1
Garden District,1,26,0,6,33611.0,31.0,2
North Dodge,1,24,4,6,20567.0,21.0,2
Flowing Wells,0,12,4,6,30668.0,35.0,3
North Dodge,1,24,4,6,20567.0,21.0,2
South Harrison,1,25,6,6,61376.0,97.0,4
South Harrison,1,25,6,6,61376.0,97.0,4
South Harrison,1,25,6,6,61376.0,97.0,2
South Harrison,1,25,6,6,61376.0,97.0,2
Keeling,1,32,4,6,22395.0,20.0,1
Keeling,1,32,4,6,22395.0,20.0,1
Keeling,0,42,4,6,22395.0,20.0,1
El Rio Acres,1,30,4,6,35833.0,34.0,2
El Rio Acres,1,30,4,6,35833.0,34.0,2
Amphi,1,38,4,6,20213.0,20.0,1
Dietz,1,35,4,6,44226.0,49.0,2
Dietz,1,19,2,6,44226.0,49.0,2
Dietz,1,19,2,6,44226.0,49.0,2
Dietz,1,19,2,6,44226.0,49.0,2
Dietz,1,19,2,6,44226.0,49.0,2
Sam Hughes,1,26,6,6,55776.0,92.0,2
Corbett,1,27,3,6,36153.0,34.0,1
Sam Hughes,1,26,6,6,55776.0,92.0,4
Corbett,1,27,3,6,36153.0,34.0,2
Corbett,1,27,3,6,36153.0,34.0,2
Palo Verde Park,1,20,4,6,55810.0,73.0,2
Palo Verde Park,1,20,4,6,55810.0,73.0,4
Millville,1,23,4,6,41932.0,46.0,2
Millville,1,23,4,6,41932.0,46.0,4
Millville,1,23,4,6,41932.0,46.0,4
Campus Farm,1,41,4,6,31169.0,33.0,1
Barrio Hollywood,1,25,5,6,32736.0,30.0,1
Barrio Hollywood,1,25,5,6,32736.0,30.0,1
Barrio Hollywood,1,25,5,6,32736.0,30.0,1
Armory Park,1,35,5,6,36870.0,48.0,2
Armory Park,1,35,5,6,36870.0,48.0,2
Pie Allen,1,38,5,6,27001.0,26.0,2
Pie Allen,1,38,5,6,27001.0,26.0,4
Pie Allen,1,38,5,6,27001.0,26.0,4
Oak Flower,1,34,2,6,27498.0,24.0,1
Santiago Hills,1,52,2,6,64541.0,81.0,2
North University,1,31,4,6,20807.0,26.0,1
North University,1,31,4,6,20807.0,26.0,1
North University,1,31,4,6,20807.0,26.0,1
Pueblo Gardens,0,32,2,6,31535.0,28.0,2
Pueblo Gardens,0,32,2,6,31535.0,28.0,2
Pueblo Gardens,0,32,2,6,31535.0,28.0,2
Pueblo Gardens,0,32,2,6,31535.0,28.0,2
Wakefield,1,22,2,6,31896.0,29.0,5
Wakefield,0,30,2,6,31896.0,29.0,2
Wakefield,0,30,2,6,31896.0,29.0,2
Cherry Avenue,0,13,2,6,40610.0,40.0,3
Amphi,1,46,2,6,20213.0,20.0,2
Cherry Avenue,1,12,2,6,40610.0,40.0,3
Rancho Buena,0,48,3,6,37502.0,35.0,2
Rancho Buena,0,48,3,6,37502.0,35.0,2
Rancho Buena,0,41,3,6,37502.0,35.0,2
Rancho Buena,0,41,3,6,37502.0,35.0,2
Terra Del Sol,0,41,2,6,49048.0,58.0,2
Terra Del Sol,0,41,2,6,49048.0,58.0,5
Terra Del Sol,0,41,2,6,49048.0,58.0,1
Terra Del Sol,0,41,3,6,49048.0,58.0,2
Roberts,0,34,3,6,25171.0,25.0,5
Drexel Park,1,32,3,6,25130.0,26.0,2
Drexel Park,1,32,3,6,25130.0,26.0,2
Flowing Wells,0,64,3,6,30668.0,35.0,2
Flowing Wells,0,64,3,6,30668.0,35.0,1
Miracle Manor,1,50,3,6,24176.0,21.0,2
Wakefield,1,27,2,6,31896.0,29.0,2
Wakefield,1,27,2,6,31896.0,29.0,2
Wakefield,1,27,2,6,31896.0,29.0,2
Wakefield,1,27,2,6,31896.0,29.0,2
Amphi,1,46,2,6,20213.0,20.0,1
Amphi,1,46,2,6,20213.0,20.0,2
Amphi,1,46,2,6,20213.0,20.0,2
Amphi,1,46,2,6,20213.0,20.0,2
Amphi,1,46,2,6,20213.0,20.0,2
Julia Keen,1,34,3,6,40916.0,44.0,4
Julia Keen,1,34,3,6,40916.0,44.0,2
Palo Verde Park,1,31,3,6,55810.0,73.0,1
Julia Keen,1,34,3,6,40916.0,44.0,2
Santa Rita Park - West Ochoa,1,36,5,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,1,36,5,6,35631.0,30.0,2
Barrio Santa Rosa,1,57,2,6,35802.0,33.0,2
Downtown,1,39,6,6,36471.0,26.0,2
Amphi,1,60,2,6,20213.0,20.0,1
Amphi,1,60,2,6,20213.0,20.0,1
Dunbar Spring,1,34,3,6,25821.0,40.0,1
Amphi,1,60,2,6,20213.0,20.0,1
Cherry Avenue,1,21,3,6,40610.0,40.0,2
Santa Cruz Southwest,1,60,4,6,36534.0,43.0,2
Santa Cruz Southwest,1,60,4,6,36534.0,43.0,2
Naylor,1,23,3,6,28934.0,25.0,1
Broadway Pantano East,0,31,3,6,39611.0,42.0,1
Limberlost,1,21,3,6,33304.0,31.0,2
Broadway Pantano East,0,31,3,6,39611.0,42.0,1
Broadway Pantano East,0,31,3,6,39611.0,42.0,2
Broadway Pantano East,0,31,3,6,39611.0,42.0,2
Broadway Pantano East,0,31,3,6,39611.0,42.0,2
Flowing Wells,1,38,3,6,30668.0,35.0,2
Flowing Wells,1,38,3,6,30668.0,35.0,1
Flowing Wells,0,40,3,6,30668.0,35.0,1
San Ignacio Yaqui,1,41,3,6,19507.0,21.0,2
North Dodge,1,51,3,6,20567.0,21.0,1
Wakefield,0,16,0,7,31896.0,29.0,2
Dodge Flower,1,37,3,7,25336.0,27.0,2
Broadway/Northeast,0,45,3,7,61502.0,98.0,4
Dodge Flower,1,37,3,7,25336.0,27.0,2
Sunnyside,1,35,3,7,33040.0,32.0,2
Sunnyside,1,35,3,7,33040.0,32.0,2
Sunnyside,1,35,3,7,33040.0,32.0,2
Sunnyside,1,35,3,7,33040.0,32.0,2
Sunnyside,1,35,3,7,33040.0,32.0,2
Sunnyside,1,35,3,7,33040.0,32.0,2
Midvale Park,0,41,1,5,42660.0,39.0,2
A Mountain,1,36,1,6,39293.0,32.0,2
Downtown,1,33,2,4,36471.0,26.0,2
A Mountain,1,36,1,6,39293.0,32.0,2
A Mountain,1,36,1,6,39293.0,32.0,2
A Mountain,1,36,1,6,39293.0,32.0,2
A Mountain,1,36,1,6,39293.0,32.0,2
A Mountain,0,28,1,6,39293.0,32.0,5
A Mountain,0,28,1,6,39293.0,32.0,2
Midvale Park,1,25,0,7,42660.0,39.0,5
Midvale Park,1,25,0,7,42660.0,39.0,2
Rose,1,61,4,6,33367.0,33.0,2
Midvale Park,0,23,0,7,42660.0,39.0,5
Hedrick Acres,1,33,1,3,27684.0,24.0,2
Hedrick Acres,1,33,1,3,27684.0,24.0,2
Fairgrounds,1,37,6,5,22203.0,21.0,2
Fairgrounds,1,37,6,5,22203.0,21.0,2
Fairgrounds,1,37,6,5,22203.0,21.0,2
Fairgrounds,1,37,6,5,22203.0,21.0,2
Fairgrounds,1,37,6,5,22203.0,21.0,2
Fairgrounds,1,37,6,5,22203.0,21.0,2
Fairgrounds,1,37,6,5,22203.0,21.0,2
Fairgrounds,1,37,6,5,22203.0,21.0,2
Campus Farm,1,24,1,5,31169.0,33.0,2
Campus Farm,1,24,1,5,31169.0,33.0,2
Fairgrounds,0,33,5,6,22203.0,21.0,2
Fairgrounds,1,35,5,6,22203.0,21.0,2
Fairgrounds,0,33,5,6,22203.0,21.0,2
Fairgrounds,0,33,5,6,22203.0,21.0,2
Midvale Park,0,34,4,6,42660.0,39.0,2
Midvale Park,0,34,4,6,42660.0,39.0,2
Flowing Wells,0,44,3,5,30668.0,35.0,2
Flowing Wells,0,44,3,5,30668.0,35.0,2
Barrio Hollywood,1,29,3,5,32736.0,30.0,2
Barrio Hollywood,1,29,3,5,32736.0,30.0,2
Barrio Hollywood,1,29,3,5,32736.0,30.0,2
Amphi,0,47,4,6,20213.0,20.0,2
Las Vistas,1,42,2,6,32250.0,29.0,2
Menlo Park,1,66,1,6,30689.0,30.0,2
Las Vistas,0,34,0,5,32250.0,29.0,2
Las Vistas,0,34,0,5,32250.0,29.0,2
Wakefield,1,50,0,5,31896.0,29.0,2
Midvale Park,1,42,1,5,42660.0,39.0,2
Wakefield,1,50,0,5,31896.0,29.0,2
Cherry Avenue,1,27,1,4,40610.0,40.0,1
Cherry Avenue,1,27,1,4,40610.0,40.0,1
Fairgrounds,1,22,0,6,22203.0,21.0,2
Cherry Avenue,1,27,1,4,40610.0,40.0,1
Carriage Park,1,16,3,6,36339.0,35.0,2
Amphi,1,31,3,6,20213.0,20.0,2
Jefferson Park,1,18,4,4,37877.0,39.0,2
Sunnyside,1,23,1,5,33040.0,32.0,1
Palo Verde,1,57,3,6,33659.0,38.0,2
Sunnyside,1,23,1,5,33040.0,32.0,1
Myers,1,54,0,4,27017.0,25.0,2
Toumey Park,1,56,6,6,26754.0,30.0,1
Myers,1,54,0,4,27017.0,25.0,2
Miramonte,0,25,6,4,29962.0,36.0,2
Miramonte,0,25,6,4,29962.0,36.0,2
Feldman`s,1,48,1,6,19261.0,20.0,1
Feldman`s,1,48,1,6,19261.0,20.0,1
Sunset Villa,0,48,5,6,30140.0,28.0,1
Amphi,0,19,3,7,20213.0,20.0,2
Sunset Villa,0,48,5,6,30140.0,28.0,1
Sunset Villa,0,48,5,6,30140.0,28.0,1
Myers,1,29,4,3,27017.0,25.0,2
Palo Verde,1,57,2,3,33659.0,38.0,2
Mountain View,0,42,2,3,37688.0,37.0,2
Catalina Vista,1,17,6,5,77802.0,105.0,1
Catalina Vista,1,17,6,5,77802.0,105.0,1
Catalina Vista,1,17,6,5,77802.0,105.0,1
Catalina Vista,1,17,6,5,77802.0,105.0,1
Catalina Vista,1,17,6,5,77802.0,105.0,1
Balboa Heights,0,26,3,8,16547.0,16.0,2
Balboa Heights,0,26,3,8,16547.0,16.0,2
Balboa Heights,0,26,3,8,16547.0,16.0,2
Catalina Vista,1,17,6,5,77802.0,105.0,1
Balboa Heights,0,26,3,8,16547.0,16.0,2
Rose,1,56,0,6,33367.0,33.0,2
Myers,0,31,6,4,27017.0,25.0,1
Myers,1,57,6,4,27017.0,25.0,1
Myers,0,57,6,4,27017.0,25.0,1
Richland Heights West,1,24,2,7,46935.0,61.0,1
Richland Heights West,1,24,2,7,46935.0,61.0,1
Barrio Nopal,0,28,1,7,34682.0,32.0,2
Stella Mann,1,22,2,7,41429.0,35.0,1
Stella Mann,1,22,2,7,41429.0,35.0,1
Stella Mann,1,22,2,7,41429.0,35.0,1
Richland Heights West,1,24,2,7,46935.0,61.0,1
Stella Mann,1,22,2,7,41429.0,35.0,1
Western Hills II,1,55,2,7,36277.0,37.0,2
Western Hills II,1,55,2,7,36277.0,37.0,2
Lakeside Park,1,23,1,7,50119.0,44.0,1
Lakeside Park,1,23,1,7,50119.0,44.0,1
Menlo Park,1,53,2,7,30689.0,30.0,2
Limberlost,1,30,2,7,33304.0,31.0,2
Menlo Park,1,53,2,7,30689.0,30.0,2
Menlo Park,1,39,2,7,30689.0,30.0,2
Menlo Park,1,53,2,7,30689.0,30.0,2
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Avondale,1,21,5,7,27928.0,33.0,1
Amphi,1,36,2,7,20213.0,20.0,2
Amphi,1,36,2,7,20213.0,20.0,2
Cherry Avenue,1,16,2,7,40610.0,40.0,1
Cherry Avenue,1,16,2,7,40610.0,40.0,5
Cherry Avenue,1,16,2,7,40610.0,40.0,2
Amphi,0,61,6,7,20213.0,20.0,2
Amphi,1,36,2,7,20213.0,20.0,2
Arroyo Chico,1,21,2,7,40806.0,45.0,2
Arroyo Chico,1,21,2,7,40806.0,45.0,2
Arroyo Chico,1,21,2,7,40806.0,45.0,2
Downtown,1,20,2,7,36471.0,26.0,4
Downtown,1,20,2,7,36471.0,26.0,4
Downtown,1,20,2,7,36471.0,26.0,4
Palo Verde Park,0,34,2,7,55810.0,73.0,1
Palo Verde Park,0,34,2,7,55810.0,73.0,1
Palo Verde Park,1,29,2,7,55810.0,73.0,1
Palo Verde Park,1,29,2,7,55810.0,73.0,1
Myers,1,18,2,7,27017.0,25.0,2
Campus Farm,1,33,2,7,31169.0,33.0,1
Corbett,0,26,2,7,36153.0,34.0,1
Corbett,0,26,2,7,36153.0,34.0,1
Campus Farm,1,30,2,7,31169.0,33.0,2
Avondale,1,40,2,7,27928.0,33.0,5
Campus Farm,1,33,2,7,31169.0,33.0,2
Campus Farm,1,33,2,7,31169.0,33.0,2
Santa Rita Park - West Ochoa,0,30,2,7,35631.0,30.0,2
Santa Rita Park - West Ochoa,0,30,2,7,35631.0,30.0,5
Santa Rita Park - West Ochoa,0,30,2,7,35631.0,30.0,2
Campus Farm,1,33,2,7,31169.0,33.0,2
Wakefield,1,46,2,7,31896.0,29.0,2
Menlo Park,1,49,2,7,30689.0,30.0,2
Menlo Park,1,49,2,7,30689.0,30.0,2
Menlo Park,1,49,2,7,30689.0,30.0,2
Menlo Park,1,49,2,7,30689.0,30.0,2
Menlo Park,1,49,2,7,30689.0,30.0,2
Midvale Park,1,71,6,6,42660.0,39.0,2
Midvale Park,1,71,6,6,42660.0,39.0,2
Midvale Park,0,35,6,6,42660.0,39.0,2
Midvale Park,0,35,6,6,42660.0,39.0,2
Corbett,1,32,2,7,36153.0,34.0,2
Sunnyside,0,40,1,7,33040.0,32.0,1
Broadway/Northeast,1,21,1,7,61502.0,98.0,5
Barrio Nopal,0,37,1,7,34682.0,32.0,2
Myers,1,27,1,7,27017.0,25.0,1
Myers,1,27,1,7,27017.0,25.0,1
Myers,1,27,1,7,27017.0,25.0,1
Corbett,1,22,1,7,36153.0,34.0,2
Corbett,1,22,1,7,36153.0,34.0,2
Corbett,1,22,1,7,36153.0,34.0,2
Corbett,1,22,1,7,36153.0,34.0,2
Corbett,1,22,1,7,36153.0,34.0,2
Corbett,1,22,1,7,36153.0,34.0,2
Corbett,1,22,1,7,36153.0,34.0,2
Corbett,1,22,1,7,36153.0,34.0,2
Corbett,1,22,1,7,36153.0,34.0,2
Corbett,1,22,1,7,36153.0,34.0,2
Enchanted Hills,1,30,2,7,40802.0,37.0,2
Downtown,0,45,2,7,36471.0,26.0,2
Downtown,0,45,2,7,36471.0,26.0,2
Bear Canyon,1,23,2,7,75470.0,144.0,2
Barrio Santa Rosa,0,30,6,7,35802.0,33.0,2
Julia Keen,0,26,2,7,40916.0,44.0,2
Julia Keen,0,26,2,7,40916.0,44.0,2
Barrio Nopal,1,22,0,7,34682.0,32.0,1
Barrio Nopal,1,22,0,7,34682.0,32.0,1
Barrio Nopal,1,22,0,7,34682.0,32.0,1
West University,1,40,2,7,25427.0,30.0,2
Doolen-Fruitvale,1,30,1,7,35976.0,32.0,2
Doolen-Fruitvale,1,30,1,7,35976.0,32.0,2
Midvale Park,1,32,2,7,42660.0,39.0,1
Midvale Park,1,32,2,7,42660.0,39.0,1
Midvale Park,1,32,2,7,42660.0,39.0,1
Midvale Park,1,32,2,7,42660.0,39.0,1
Midvale Park,1,32,2,7,42660.0,39.0,1
Midvale Park,1,32,2,7,42660.0,39.0,1
Colonia Del Valle,1,45,2,7,56868.0,76.0,2
Garden District,0,39,2,7,33611.0,31.0,2
Richland Heights West,1,22,1,7,46935.0,61.0,2
Garden District,0,39,2,7,33611.0,31.0,2
Garden District,0,39,2,7,33611.0,31.0,2
Sunnyside,1,45,3,6,33040.0,32.0,2
Sunnyside,1,45,3,6,33040.0,32.0,2
Sunnyside,1,45,3,6,33040.0,32.0,2
Rancho Buena,1,67,3,6,37502.0,35.0,2
Rancho Buena,1,67,3,6,37502.0,35.0,2
Sugar Hill,1,35,3,6,35709.0,33.0,2
Santa Cruz Southwest,1,25,3,6,36534.0,43.0,2
Santa Cruz Southwest,1,25,3,6,36534.0,43.0,2
Santa Rita Park - West Ochoa,1,31,3,6,35631.0,30.0,2
Cherry Avenue,1,44,3,6,40610.0,40.0,2
Cherry Avenue,1,44,3,6,40610.0,40.0,1
South Park,0,39,5,6,30966.0,28.0,2
South Park,0,39,5,6,30966.0,28.0,2
South Park,0,39,5,6,30966.0,28.0,2
Miracle Manor,0,19,4,6,24176.0,21.0,2
Amphi,0,42,3,6,20213.0,20.0,1
Hedrick Acres,0,31,4,6,27684.0,24.0,2
Colonia Del Valle,0,40,4,6,56868.0,76.0,2
Colonia Del Valle,0,40,4,6,56868.0,76.0,2
Country Glenn,1,37,4,6,43909.0,43.0,1
